anime_id,name,genre,type,episodes,rating,members,genre1,count
30134,Hong Gil Dong 2084,"Action, Adventure",Movie,1.0,5.0,55,Action,2768
24089,High School Jingi,"Action, Comedy, Seinen",OVA,1.0,5.0,84,Action,2768
5870,Hibari no Yadogae,Action,Movie,1.0,4.98,519,Action,2768
5715,Arcade Gamer Fubuki Extra,"Action, Adventure, Comedy, Ecchi, Game, Parody, School",Special,1.0,4.96,1039,Action,2768
10852,Game Tengoku OVA,"Action, Adventure, Comedy, Mecha",OVA,1.0,4.96,115,Action,2768
1451,Shuranosuke Zanmaken: Shikamamon no Otoko,"Action, Historical, Supernatural, Thriller",Movie,1.0,4.95,2229,Action,2768
6850,Norakuro Shoui: Nichiyoubi no Kaijiken,"Action, Military",Movie,1.0,4.94,443,Action,2768
24045,Monster ni Natta Domerica,"Action, Fantasy",ONA,1.0,4.94,146,Action,2768
16788,Sengoku Bushou Retsuden Bakufuu Douji Hissatsuman,"Action, Adventure, Mecha",OVA,3.0,4.93,113,Action,2768
28685,Tough Guy!,"Action, Comedy",Movie,1.0,4.91,61,Action,2768
7192,Choujikuu Romanesque Samy: Missing 99,"Action, Sci-Fi",OVA,1.0,4.9,508,Action,2768
19213,Lost Utopia,"Action, Fantasy, Music, Seinen, Supernatural",Movie,1.0,4.9,486,Action,2768
1009,Battle Spirits: Ryuuko no Ken,"Action, Comedy, Martial Arts, Shounen",OVA,1.0,4.89,1708,Action,2768
16562,Robot Taekwon V: Wooju Jakjeon,"Action, Mecha, Sci-Fi",Movie,1.0,4.88,88,Action,2768
1102,Urda,"Action, Historical, Military, Sci-Fi",ONA,5.0,4.87,2248,Action,2768
18309,Hopiwa Chadolbawi,"Action, Adventure, Historical, Shounen",Movie,1.0,4.85,76,Action,2768
12401,The Gakuen Choujo-tai,"Action, Demons, Shoujo, Super Power",OVA,1.0,4.85,162,Action,2768
19547,Beompeoking Jaepeo,"Action, Cars",TV,26.0,4.85,91,Action,2768
32298,Nakanaori,"Action, Samurai",ONA,1.0,4.85,192,Action,2768
5020,Zettai Shougeki: Platonic Heart,"Action, Ecchi, Martial Arts",OVA,5.0,4.83,10887,Action,2768
32136,Narara Superboard,"Action, Adventure, Comedy",TV,54.0,4.83,46,Action,2768
32059,Master of Torque 3,"Action, Sci-Fi",ONA,1.0,4.83,167,Action,2768
30571,Chouon Senshi Borgman: Madnight☆Gigs!,"Action, Demons, Music, Sci-Fi, Shounen",OVA,1.0,4.82,102,Action,2768
16808,Hwanggeum Cheolin,"Action, Adventure, Demons, Kids, Super Power",Movie,1.0,4.81,89,Action,2768
16566,Robot Taekwon V 3tan! Sujung Teukgongdae,"Action, Mecha, Sci-Fi",Movie,1.0,4.81,86,Action,2768
1641,Iron Virgin Jun,"Action, Comedy, Fantasy, Martial Arts, Super Power",OVA,1.0,4.81,890,Action,2768
18275,Mini Yon Soldier Rin!,"Action, Adventure, Mecha, Shounen",OVA,1.0,4.8,63,Action,2768
6839,Hinomaru Tarou: Musha Shugyou no Maki,"Action, Samurai",Movie,1.0,4.8,410,Action,2768
4462,Tairiki Tarou no Mucha Shuugyou,Action,Movie,1.0,4.8,852,Action,2768
6830,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,"Action, Historical, Samurai",Movie,1.0,4.78,432,Action,2768
31170,Youkai Ninpouchou Jiraiya! Special,"Action, Comedy",Special,1.0,4.78,60,Action,2768
32269,Xiyue Qi Tong,"Action, Adventure, Fantasy",Movie,1.0,4.78,45,Action,2768
18319,Gancheopjamneun Ttorijanggun,"Action, Drama, Sci-Fi, Shounen",Movie,1.0,4.78,71,Action,2768
29961,Feng Ji Yun Nu,"Action, Martial Arts",OVA,1.0,4.76,115,Action,2768
6000,Haruwo,Action,OVA,1.0,4.72,493,Action,2768
33484,Shiroi Zou,"Action, Historical, Kids",Movie,1.0,4.71,45,Action,2768
30070,Shiroi Zou (1981),"Action, Historical",Movie,1.0,4.71,73,Action,2768
19555,Ttoli Janggun,"Action, Drama, Shounen",Movie,1.0,4.7,61,Action,2768
2778,Generation of Chaos III: Toki no Fuuin,"Action, Adventure, Fantasy, Magic",OVA,2.0,4.7,573,Action,2768
18303,Sonyeon 007 Jihajeguk,"Action, Adventure, Sci-Fi, Shounen",Movie,1.0,4.7,62,Action,2768
4934,A.F,"Action, Mecha, Sci-Fi",Special,1.0,4.7,646,Action,2768
24269,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",Movie,1.0,4.69,93,Action,2768
23723,Teppen,"Action, Comedy",OVA,2.0,4.69,86,Action,2768
9342,Twinkle Nora Rock Me!,"Action, Sci-Fi",OVA,1.0,4.69,338,Action,2768
6025,Battle Can²,"Action, Hentai, Sci-Fi",OVA,1.0,4.69,484,Action,2768
24441,Shiden Pilot,"Action, Cars",Special,1.0,4.69,66,Action,2768
16620,Robot King,"Action, Mecha",Movie,1.0,4.67,90,Action,2768
5812,Doubutsu Sumo Taikai,Action,Movie,1.0,4.67,585,Action,2768
16564,84 Taekwon V,"Action, Mecha, Sci-Fi",Movie,1.0,4.64,151,Action,2768
5811,Nezumi no Rusuban,Action,Movie,1.0,4.64,532,Action,2768
18269,Ujusonyeon Kaesi,"Action, Adventure, Sci-Fi, Shounen",Movie,1.0,4.63,57,Action,2768
32467,Under the Dog: Anthea-chan,"Action, Comedy, Parody",ONA,1.0,4.62,2390,Action,2768
11141,Blue Seagull,"Action, Hentai",Movie,1.0,4.6,337,Action,2768
2475,6 Angels,"Action, Sci-Fi",ONA,6.0,4.59,1890,Action,2768
5813,Urashima Tarou (1931),Action,Movie,1.0,4.58,841,Action,2768
16830,Uju Jeonsa Hong Gildong,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1.0,4.58,63,Action,2768
16399,Jeonja Ingan 337,"Action, Sci-Fi, Super Power",Movie,1.0,4.54,83,Action,2768
14821,Taekwon Dongja Maruchi Arachi,Action,Movie,1.0,4.53,93,Action,2768
16560,Hwanggeum Nalgae 1.2.3.,"Action, Mecha, Sci-Fi",Movie,1.0,4.52,99,Action,2768
24053,Gunners,"Action, Mecha",ONA,1.0,4.51,102,Action,2768
33685,Cyborg 009: Call of Justice 1,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1.0,4.5,721,Action,2768
18321,Kkomaeosa Ttori,"Action, Adventure, Drama, Fantasy, Historical, Magic, Shounen",Movie,1.0,4.5,59,Action,2768
3832,Rebirth Moon Divergence,"Action, Fantasy",OVA,1.0,4.5,350,Action,2768
16802,Golden Batman,"Action, Kids",Movie,1.0,4.49,347,Action,2768
1647,Kakugo no Susume,"Action, Demons, Ecchi, Horror, Mecha, Sci-Fi, Super Power",OVA,2.0,4.49,4269,Action,2768
3816,Idol Fight Suchie-Pai 2,"Action, Ecchi",OVA,1.0,4.48,573,Action,2768
32831,Hungry to Win,"Action, Sports",ONA,1.0,4.43,97,Action,2768
30228,Chel-in sacheon-wang,"Action, Sci-Fi",Movie,1.0,4.43,47,Action,2768
33021,Ragnastrike Angels,Action,TV,12.0,4.42,7365,Action,2768
5814,Dankichi-jima no Olympic Taikai,"Action, Sports",Movie,1.0,4.4,634,Action,2768
23523,Aterui,"Action, Fantasy, Historical",Movie,1.0,4.4,105,Action,2768
18315,Nareuneun Dwaeji - Haejeok Mateo,"Action, Adventure, Sci-Fi, Shounen",Movie,1.0,4.38,60,Action,2768
28151,Kujakuou: Sengoku Tensei,"Action, Demons, Historical, Supernatural",ONA,1.0,4.33,181,Action,2768
16790,Super Samchongsa,"Action, Mecha, Shounen, Space",Movie,1.0,4.33,63,Action,2768
18325,Dokkaebi Bangmang-I,"Action, Demons, Shounen",Movie,1.0,4.33,67,Action,2768
33687,Cyborg 009: Call of Justice 3,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1.0,4.33,377,Action,2768
16834,Mecha Robot Corps 3,"Action, Adventure, Mecha, Shounen",Movie,1.0,4.31,82,Action,2768
29133,X Bomber Pilot,"Action, Mecha, Sci-Fi, Space",Special,1.0,4.28,77,Action,2768
16558,Cheol-in 007,"Action, Mecha, Sci-Fi",Movie,1.0,4.27,101,Action,2768
2777,Generation of Chaos Next: Chikai no Pendant,"Action, Adventure, Fantasy, Military, Romance",OVA,1.0,4.27,615,Action,2768
3533,Gakuentoshi Varanoir Joukan,"Action, Magic",OVA,2.0,4.25,769,Action,2768
22669,Gohan Kaijuu Pap,"Action, Comedy, Kids",TV,35.97757847533632,4.25,104,Action,2768
32926,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,"Action, Adventure, Comedy, Shounen",Movie,1.0,4.25,108,Action,2768
2318,Dog Soldier,"Action, Military, Seinen",OVA,1.0,4.24,827,Action,2768
4567,Armageddon,"Action, Adventure, Sci-Fi",Movie,1.0,4.23,810,Action,2768
16806,Super Titans 15,"Action, Mecha, Shounen",Movie,1.0,4.22,80,Action,2768
16794,Computer Haekjeonham Pokpa Daejakjeon,"Action, Sci-Fi, Shounen",Movie,1.0,4.22,119,Action,2768
16832,Video Ranger 007,"Action, Adventure, Mecha",Movie,1.0,4.17,69,Action,2768
6833,Ninjutsu Hinotama Kozou: Edo no Maki,Action,Movie,1.0,4.15,474,Action,2768
16748,"Fly, Space Battleship Geobukseon","Action, Sci-Fi, Shounen, Space",Movie,1.0,4.11,94,Action,2768
16568,Syupeo Taegwon V,"Action, Mecha, Sci-Fi",Movie,1.0,4.1,83,Action,2768
16784,Marin X,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1.0,4.08,76,Action,2768
31116,Momotaros no Natsuyasumi,"Action, Comedy, Kids, Parody, Super Power",Movie,1.0,4.08,62,Action,2768
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,"Action, Fantasy, Magic",OVA,1.0,4.05,110,Action,2768
4531,Dark Cat,"Action, Demons, Horror, Super Power, Supernatural",OVA,1.0,4.04,1492,Action,2768
32590,Taeng-gu and Ulasyong,"Action, Comedy, Mecha",TV,26.0,4.0,38,Action,2768
16780,Gongnyong Baengmannyeon Ttori,"Action, Adventure, Shounen",Movie,1.0,4.0,76,Action,2768
18271,Cheorin Samchongsa,"Action, Mecha, Sci-Fi, Shounen, Space",Movie,1.0,4.0,114,Action,2768
2776,Generation of Chaos,"Action, Adventure, Demons, Fantasy, Magic",OVA,1.0,3.98,1010,Action,2768
22377,Wonder Momo,"Action, Game, Martial Arts, School",ONA,5.0,3.9,3218,Action,2768
16746,The War of Great Monsters,"Action, Shounen, Supernatural",Movie,1.0,3.89,65,Action,2768
16822,Uju Heukgisa,"Action, Sci-Fi, Space",Movie,1.0,3.87,224,Action,2768
18273,Heungnyongwanggwa Bihodongja,"Action, Adventure, Martial Arts, Shounen",Movie,1.0,3.8,98,Action,2768
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1.0,3.79,111,Action,2768
18307,Eunhajeonseol Tera,"Action, Adventure, Sci-Fi, Shounen, Space",Movie,1.0,3.79,89,Action,2768
16754,Taegeugsonyeon Huin Dogsuli,"Action, Adventure, Shounen, Super Power",Movie,1.0,3.79,73,Action,2768
14529,Super Majingga 3,"Action, Mecha, Sci-Fi, Space",Movie,1.0,3.72,123,Action,2768
11357,Micro Teukgongdae Diatron 5,"Action, Mecha, Sci-Fi, Space",Movie,1.0,3.7,398,Action,2768
33258,Qin Shiming Yue Zhi: Guoqing Tebie Pian,"Action, Comedy, Fantasy, Historical, Martial Arts",ONA,1.0,3.69,96,Action,2768
16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1.0,3.6,83,Action,2768
16812,77Danui Bimil,"Action, Drama",Movie,1.0,3.59,158,Action,2768
18313,Dokkaebi Gamtu,"Action, Adventure, Demons, Fantasy, Shounen",Movie,1.0,3.58,79,Action,2768
28067,Kyouryoku Boukuusen,"Action, Historical, Military",Movie,1.0,3.57,104,Action,2768
16814,Son Gokuu War and the Stars,"Action, Adventure, Space",Movie,1.0,3.57,88,Action,2768
7900,Super Kid,"Action, Adventure, Sci-Fi",Movie,1.0,3.56,341,Action,2768
16828,Hokseong Robot Sseondeo A,"Action, Mecha, Shounen",Movie,1.0,3.5,83,Action,2768
18301,Kkureogi Balmyeongwang,"Action, Mecha, Sci-Fi, Shounen",Movie,1.0,3.5,61,Action,2768
18283,Sonyeon 007 Eunhateukgongdae,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",Movie,1.0,3.42,68,Action,2768
16796,Mujeokcheorin Rambot,"Action, Mecha, Shounen, Space",Movie,1.0,3.36,74,Action,2768
1345,Soujuu Senshi Psychic Wars,"Action, Demons, Seinen, Super Power",OVA,1.0,3.32,1556,Action,2768
18919,The Midnight★Animal,"Action, Seinen, Supernatural",ONA,12.0,3.29,195,Action,2768
16810,Narara Wondeogongju,"Action, Adventure, Sci-Fi, Space, Super Power",Movie,1.0,3.25,87,Action,2768
16800,Miraesonyeon Kunta Beomyuda 5000 Nyeon,"Action, Adventure, Mecha, Shounen",Movie,1.0,3.17,82,Action,2768
16786,Bulsajo Robot Phoenix King,"Action, Mecha, Shounen, Space",Movie,1.0,3.11,133,Action,2768
5877,Abunai Sisters: Koko and Mika,"Action, Comedy, Ecchi",OVA,10.0,2.95,1461,Action,2768
14781,Roboteuwang Sseonsyakeu,"Action, Mecha, Sci-Fi",Movie,1.0,2.49,121,Action,2768
20007,Hi Gekiga Ukiyoe Senya Ichiya,"Action, Hentai",Movie,1.0,1.92,129,Action,2768
9253,Steins;Gate,"Sci-Fi, Thriller",TV,24.0,9.17,673572,Sci-Fi,81
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,"Sci-Fi, Thriller",Movie,1.0,8.61,192424,Sci-Fi,81
10863,Steins;Gate: Oukoubakko no Poriomania,"Sci-Fi, Thriller",Special,1.0,8.46,159548,Sci-Fi,81
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Special,1.0,8.34,38147,Sci-Fi,81
3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6.0,8.26,99074,Sci-Fi,81
7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1.0,8.26,66376,Sci-Fi,81
12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1.0,8.23,89749,Sci-Fi,81
32629,Subarashii Sekai Ryokou: New York Tabi Computopia Seireki Nisennen no Monogatari,Sci-Fi,Special,2.0,8.0,35,Sci-Fi,81
21551,Kaitei Toshi no Dekiru made,Sci-Fi,Movie,1.0,8.0,64,Sci-Fi,81
10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,"Sci-Fi, Shounen, Sports",Movie,1.0,7.71,4535,Sci-Fi,81
13429,Sakasama no Patema: Beginning of the Day,Sci-Fi,Special,4.0,7.5,16933,Sci-Fi,81
3268,Mai-Otome 0: S.ifr,Sci-Fi,OVA,3.0,7.49,11171,Sci-Fi,81
32410,Dimension W: W no Tobira Online,"Sci-Fi, Seinen",Special,35.97757847533632,7.4,4799,Sci-Fi,81
975,Yokohama Kaidashi Kikou,"Sci-Fi, Seinen, Slice of Life",OVA,2.0,7.37,12389,Sci-Fi,81
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,"Sci-Fi, Seinen, Slice of Life",OVA,2.0,7.36,7609,Sci-Fi,81
1126,Figure 17: Tsubasa and Hikaru,"Sci-Fi, Slice of Life",TV,13.0,7.34,6860,Sci-Fi,81
14817,Mouretsu Pirates: Abyss of Hyperspace,"Sci-Fi, Space",Movie,1.0,7.26,7787,Sci-Fi,81
8917,Mouretsu Pirates,"Sci-Fi, Space",TV,26.0,7.24,48245,Sci-Fi,81
2758,Shippuu! Iron Leaguer,"Sci-Fi, Shounen, Sports",TV,52.0,7.15,432,Sci-Fi,81
6734,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,"Sci-Fi, Space",Special,1.0,7.01,799,Sci-Fi,81
29741,Shitamachi Alien PapiPipiPupi,Sci-Fi,ONA,13.0,7.0,43,Sci-Fi,81
25907,Glass no Hana to Kowasu Sekai,Sci-Fi,Movie,1.0,6.97,17105,Sci-Fi,81
10348,Fireball Charming,Sci-Fi,TV,13.0,6.94,5640,Sci-Fi,81
6735,Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!,"Sci-Fi, Space",Special,1.0,6.9,730,Sci-Fi,81
30362,Garon,Sci-Fi,Movie,1.0,6.8,187,Sci-Fi,81
9001,Je Taime,Sci-Fi,OVA,1.0,6.79,3830,Sci-Fi,81
11213,Hoshi no Ko Poron,Sci-Fi,TV,260.0,6.76,117,Sci-Fi,81
5945,Element Hunters,"Sci-Fi, Shounen",TV,39.0,6.73,9115,Sci-Fi,81
1673,Bomberman B-Daman Bakugaiden V,"Sci-Fi, Shounen",TV,50.0,6.7,932,Sci-Fi,81
3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,"Sci-Fi, Shounen",Special,1.0,6.69,678,Sci-Fi,81
3433,Go-Q-Choji Ikkiman,"Sci-Fi, Sports",TV,32.0,6.65,295,Sci-Fi,81
33069,Dimension W Special,"Sci-Fi, Seinen",Special,1.0,6.62,4593,Sci-Fi,81
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,Sci-Fi,Special,1.0,6.6,5171,Sci-Fi,81
12897,Uchuu Patrol Hopper,"Sci-Fi, Space",TV,44.0,6.54,138,Sci-Fi,81
1361,Final Fantasy: The Spirits Within,Sci-Fi,Movie,1.0,6.5,53822,Sci-Fi,81
14373,Arata naru Sekai: Worlds/Start/Load/End,Sci-Fi,OVA,1.0,6.49,13647,Sci-Fi,81
12767,Yuusei Kamen,Sci-Fi,TV,39.0,6.44,103,Sci-Fi,81
17791,Kyoto Animation: Ikitaku Naru Omise-hen,Sci-Fi,Special,1.0,6.37,2708,Sci-Fi,81
9595,Amanatsu,Sci-Fi,Movie,1.0,6.34,1305,Sci-Fi,81
5862,Fumoon,Sci-Fi,Special,1.0,6.34,354,Sci-Fi,81
3637,Bouken Yuuki Pluster World,"Sci-Fi, Shounen",TV,52.0,6.32,295,Sci-Fi,81
6942,Marine Snow no Densetsu,Sci-Fi,Special,1.0,6.32,184,Sci-Fi,81
5133,100-man-nen Chikyuu no Tabi: Bander Book,Sci-Fi,Special,1.0,6.26,429,Sci-Fi,81
8561,Saint Elmo: Hikari no Raihousha,Sci-Fi,Special,1.0,6.25,152,Sci-Fi,81
21587,Mou Hitotsu no Mirai wo.,Sci-Fi,ONA,3.0,6.19,6580,Sci-Fi,81
33266,Nanocore,Sci-Fi,ONA,10.0,6.17,163,Sci-Fi,81
17787,Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film,"Sci-Fi, Seinen",Special,1.0,6.15,705,Sci-Fi,81
4907,Daikyouryuu Jidai,Sci-Fi,Movie,1.0,6.15,275,Sci-Fi,81
4917,Ginga Tansa 2100-nen: Border Planet,Sci-Fi,Special,1.0,6.12,336,Sci-Fi,81
8181,Adachi-ga Hara,Sci-Fi,Movie,1.0,6.08,516,Sci-Fi,81
7122,Dai Yamato Zero-gou,"Sci-Fi, Space",OVA,5.0,5.95,566,Sci-Fi,81
16696,2020 Nyeon Ujuui Wonder Kiddy,"Sci-Fi, Space",TV,13.0,5.89,179,Sci-Fi,81
5492,Platonic Chain: Web,"Sci-Fi, Slice of Life",Special,1.0,5.88,322,Sci-Fi,81
8526,Honey Tokyo,Sci-Fi,ONA,1.0,5.88,1410,Sci-Fi,81
6078,Al Caral no Isan,Sci-Fi,OVA,1.0,5.87,224,Sci-Fi,81
30920,Utopa,Sci-Fi,Movie,1.0,5.83,590,Sci-Fi,81
611,Platonic Chain,"Sci-Fi, Slice of Life",TV,24.0,5.82,1091,Sci-Fi,81
3684,Dimension Loop,Sci-Fi,OVA,1.0,5.79,1805,Sci-Fi,81
6390,R20: Ginga Kuukou,Sci-Fi,Special,1.0,5.72,563,Sci-Fi,81
10653,Running Boy: Star Soldier no Himitsu,"Sci-Fi, Space",Movie,1.0,5.64,96,Sci-Fi,81
2455,Prayers,Sci-Fi,OVA,2.0,5.59,952,Sci-Fi,81
3817,Space Travelers The Animation,"Sci-Fi, Space",OVA,1.0,5.55,358,Sci-Fi,81
20547,Top wo Nerae 2! Kagaku Kouza,Sci-Fi,Special,3.0,5.49,737,Sci-Fi,81
34179,Ima no Watashi ni Dekiru Koto...,Sci-Fi,ONA,2.0,5.4,234,Sci-Fi,81
3463,A.LI.CE,Sci-Fi,Movie,1.0,5.38,1034,Sci-Fi,81
30850,UFO Gakuen no Himitsu,"Sci-Fi, Space",Movie,1.0,5.34,1351,Sci-Fi,81
18703,Star Dust,"Sci-Fi, Space",OVA,1.0,5.26,96,Sci-Fi,81
6281,Asylum Session,"Sci-Fi, Seinen",Movie,1.0,5.25,2678,Sci-Fi,81
30634,Chikyuu wo Mitsumete,"Sci-Fi, Space",Movie,1.0,5.2,70,Sci-Fi,81
4250,Kore ga UFO da! Soratobu Enban,"Sci-Fi, Space",Movie,1.0,5.1,518,Sci-Fi,81
29898,Plus 50000-nen,Sci-Fi,Movie,1.0,5.08,72,Sci-Fi,81
21335,Double Circle,"Sci-Fi, Super Power",ONA,6.0,5.08,4249,Sci-Fi,81
4547,RoboDz,Sci-Fi,TV,26.0,5.0,125,Sci-Fi,81
3490,Rayca,Sci-Fi,OVA,1.0,4.95,841,Sci-Fi,81
1993,Hanoka Recap,Sci-Fi,Special,1.0,4.43,471,Sci-Fi,81
18627,Visitor,Sci-Fi,Special,1.0,4.27,108,Sci-Fi,81
1812,Hanoka,Sci-Fi,TV,12.0,4.27,1686,Sci-Fi,81
33176,Nyancos: Hello! Our Brilliant Future,"Sci-Fi, Space",OVA,1.0,3.36,60,Sci-Fi,81
33525,Tokyo 2164,Sci-Fi,ONA,1.0,3.27,59,Sci-Fi,81
33422,Nyancos: Hello! Our Brilliant Future Digest,"Sci-Fi, Space",Special,1.0,2.91,40,Sci-Fi,81
34476,Platonic Chain: Ansatsu Jikkouchuu,"Sci-Fi, Slice of Life",Special,1.0,1.67,51,Sci-Fi,81
34191,Santa-san wa Dai Isogashi,"Fantasy, Kids",OVA,1.0,9.0,25,Fantasy,484
12355,Ookami Kodomo no Ame to Yuki,"Fantasy, Slice of Life",Movie,1.0,8.84,226193,Fantasy,484
3297,Aria The Origination,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13.0,8.64,56162,Fantasy,484
16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1.0,8.37,45547,Fantasy,484
28675,Kyoukai no Kanata Movie: Ill Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1.0,8.35,59815,Fantasy,484
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26.0,8.3,39596,Fantasy,484
29485,Talpy,"Fantasy, Kids",TV,12.0,8.25,38,Fantasy,484
29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3.0,8.2,9500,Fantasy,484
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",OVA,3.0,8.18,43372,Fantasy,484
33335,Hajimete no Eigo: Nippon Mukashibanashi,"Fantasy, Kids",OVA,18.0,8.17,93,Fantasy,484
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1.0,8.15,163308,Fantasy,484
2563,Aria The OVA: Arietta,"Fantasy, Sci-Fi, Shounen, Slice of Life",OVA,1.0,8.13,20629,Fantasy,484
7711,Karigurashi no Arrietty,Fantasy,Movie,1.0,8.1,97910,Fantasy,484
26133,Paper Cranes Story: Kenta to Maiko,"Fantasy, Historical, Kids",OVA,1.0,8.0,47,Fantasy,484
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"Fantasy, Historical, Romance",OVA,1.0,7.97,81137,Fantasy,484
4544,Wanghu Sim Cheong,Fantasy,Movie,1.0,7.9,302,Fantasy,484
18153,Kyoukai no Kanata,"Fantasy, Slice of Life, Supernatural",TV,12.0,7.88,359011,Fantasy,484
477,Aria The Animation,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13.0,7.79,76913,Fantasy,484
23385,Kyoukai no Kanata: Shinonome,"Fantasy, Slice of Life, Supernatural",Special,1.0,7.78,42344,Fantasy,484
26149,Tobiuo no Boy wa Byouki Desu,"Fantasy, Historical, Kids",Movie,1.0,7.75,41,Fantasy,484
15439,"Kono Danshi, Ningyo Hiroimashita.","Fantasy, Shounen Ai",OVA,1.0,7.75,14775,Fantasy,484
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,"Fantasy, Kids, Magic, Shoujo",Movie,1.0,7.74,3309,Fantasy,484
30409,Nepos Napos,"Fantasy, Kids",TV,26.0,7.67,38,Fantasy,484
20799,Norman the Snowman: Kita no Kuni no Aurora (Kari),"Fantasy, Kids",Movie,1.0,7.67,98,Fantasy,484
8217,Jewelpet Twinkle☆,"Fantasy, Magic, School, Shoujo",TV,52.0,7.67,4110,Fantasy,484
32673,Udon no Kuni no Kiniro Kemari,"Fantasy, Seinen, Slice of Life",TV,12.0,7.66,33885,Fantasy,484
15813,Majokko Shimai no Yoyo to Nene,"Fantasy, Magic",Movie,1.0,7.65,8698,Fantasy,484
586,Ayakashi: Japanese Classic Horror,"Fantasy, Historical, Horror",TV,11.0,7.61,34938,Fantasy,484
25345,Rance 01: Hikari wo Motomete The Animation,"Fantasy, Hentai, Magic",OVA,4.0,7.61,6158,Fantasy,484
22693,Lady Jewelpet,"Fantasy, Magic, Romance, Shoujo",TV,52.0,7.61,3085,Fantasy,484
5998,Hottarake no Shima: Haruka to Mahou no Kagami,Fantasy,Movie,1.0,7.6,6517,Fantasy,484
1642,Sugar Sugar Rune,"Fantasy, Magic, Shoujo",TV,51.0,7.56,16484,Fantasy,484
23675,Hi no Tori: Kizuna-hen,"Fantasy, Kids",Special,1.0,7.56,138,Fantasy,484
5244,Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,1.0,7.56,10069,Fantasy,484
16009,Kamisama no Inai Nichiyoubi,"Fantasy, Mystery",TV,12.0,7.53,122031,Fantasy,484
24459,Tales of Zestiria: Doushi no Yoake,Fantasy,Special,1.0,7.52,23484,Fantasy,484
2672,Doraemon Movie 05: Nobita no Makai Daibouken,Fantasy,Movie,1.0,7.51,1321,Fantasy,484
33132,Shin Kachikachi Yama,Fantasy,Movie,1.0,7.5,37,Fantasy,484
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,"Fantasy, Magic, Shounen",Special,1.0,7.49,34230,Fantasy,484
15307,Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!,"Fantasy, Kids, Magic, Shoujo",Movie,1.0,7.46,2123,Fantasy,484
4703,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,"Fantasy, Kids, Magic, Romance, Shoujo, Super Power",Movie,1.0,7.45,2210,Fantasy,484
2182,Robot Carnival,"Fantasy, Sci-Fi",OVA,1.0,7.43,7213,Fantasy,484
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,"Fantasy, Music, Romance, Shoujo",Movie,1.0,7.42,2319,Fantasy,484
16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"Fantasy, Supernatural",OVA,1.0,7.4,44450,Fantasy,484
26087,Mama Ohanashi Kikasete,"Fantasy, Kids",TV,15.0,7.4,59,Fantasy,484
2675,Doraemon Movie 17: Nobita to Ginga Express,Fantasy,Movie,1.0,7.39,1342,Fantasy,484
